device_id,phone_brand,device_model
5009802930145047177,酷派,大神F2
-7461945908557089781,联想,A320t
3746742163823190107,小米,MI 3
-5004164559067455568,华为,荣耀3C畅玩版
-6548744952925095627,三星,Galaxy Note 3
-8035384328696753532,华为,荣耀7
-7603675060062384435,vivo,X5Max+
6804002205247264248,小米,红米1S
6180324867540343703,vivo,Xplay
446130619970534260,华为,荣耀畅玩5
-2309318026693256336,HTC,One M8
-8587802170837999452,OPPO,R3
6497531664561574352,vivo,Xplay
5017417461713268639,乐视,超级手机1 Pro
-8006162117603257534,小米,红米note
5263633571423518966,华为,荣耀6 Plus
-5858633406602593936,华为,荣耀3C
916931833891213778,小米,红米Note2
-308437528108558279,小米,红米2A
6982143279954772247,华为,Mate 7
-6673454410193746555,OPPO,R1C
8060257104674930657,中兴,U817
-5535837334131380794,小米,小米4C
545930089146566456,魅族,MX2
-4166486896205975373,金立,S5.5L
6975761991111937776,海信,HS-U978
-2280051454612089397,华为,荣耀6
-4472127610290357897,HTC,One ME
5216860218899338580,酷派,8702
-1076249264371048030,联想,A328t
779450388084344805,华为,C8818
5654576267443151560,vivo,Xplay
2942731385613179834,LOGO,M2
3552058768639076277,小米,红米2
8116360304223807253,三星,Galaxy Note 3
-5615710754997933071,小米,红米Note2
-6376897528797990188,三星,Galaxy A7
8848276625605293818,魅族,MX5
7361420954804953594,三星,Galaxy Note
-7450609832688468601,三星,Galaxy Note 2
-8505422163126095487,酷派,大神F2
-1594658977998483888,华为,Mate 7
7564595262621326155,OPPO,R831T
-7388765199442946540,华为,荣耀畅玩4C
2934498134411294162,联想,黄金斗士A8
-2831902398235305114,魅族,MX5
7873671866957761534,索尼,Xperia Z3
3703324842656220211,酷派,F2
-2338730235725025968,小米,MI 2S
6147743078876920139,联想,A8-50
2198571083405630679,vivo,X5Max+
-1595519057857809306,OPPO,A31
-7191699590251019346,OPPO,R821T
-7653215583974616105,小米,红米Note2
6379553261630754650,华为,G730-U00
7060580085164741126,三星,Galaxy Note 3
1822250238549087731,华为,Ascend P7
-5819432467197307733,三星,Galaxy S3
-489878070921656671,魅族,魅蓝Note 2
-7549550726901317164,vivo,Y913
-5254225654672856306,联想,A800
6598385483013908490,OPPO,R831S
-1208302000403973797,小米,红米Note2
6825036253704651647,OPPO,Find 5
-3671371755267600872,三星,Galaxy S4
5608720713026425992,小米,MI 2
4971096895524346804,中国移动,A1
5883108705828065640,魅族,魅蓝Note 2
-3551995477051377713,联想,乐檬K3 Note
30183453638991056,小米,红米
-5973962730153491533,小米,MI 2S
-3111235576635749586,小米,MI 2S
1725179403826926980,华为,C8813
-4356828278742977398,魅族,魅蓝Note 2
-1582037257896578144,OPPO,R7
4923048411429422891,OPPO,Find 7
7243201448413414870,中兴,U960S
-6997632722015456461,OPPO,R7
-3077424023142528287,乐视,超级手机1 Pro
-3360968463678940003,酷派,T1
2106137143696175689,三星,Galaxy Mega 5.8
-5767897784683311805,华为,荣耀6 Plus
-8844937544063779064,三星,Galaxy Note 3
-7548914394898059330,小米,红米2
-4596796468901826732,华为,C8818
-248978325699265971,vivo,X5V
1924003890702522260,vivo,X1
1647892183210476796,华为,荣耀6
-7023298542474069964,三星,Galaxy Y
-3134691202457652227,OPPO,R7 Plus
-5827545586084778111,联想,A880
-3808386533118098946,小米,红米2
-808743817829315661,华为,荣耀6
4336579128778613361,小米,红米2
4732244815855386993,华为,P8 Lite
-2924146209863670207,语信,红辣椒Note
-1464620873807717507,金立,GN700T
-7086377523701149565,华为,荣耀6
-5541409727016669507,酷派,炫影S+
-6390728369289352668,奇酷,青春版
-7136979479054219749,小米,红米1S
-779999509174587358,华为,C8816
2299512991059169384,小米,红米Note2
9126411525113582295,小米,MI 1S
-4490534875231549660,中兴,U956
-2140342520529572612,三星,Galaxy S3
6957369909249698474,小米,红米2
5232491825192277179,OPPO,R7
5291844359177473795,华为,G610S
5111514278199258012,小米,小米note
-6128965367070722478,vivo,Y27
3676332807632373316,小米,MI 3
4960645118702260906,小米,红米note增强版
-1951535572653363925,三星,Galaxy Note 3
-2025328893630044494,华为,Y635
839699638521784011,小米,MI 2S
9002532825782895582,三星,Galaxy S6
7714437616908392724,魅族,魅蓝Note 2
6195998701927013095,小米,MI 3
-2834451067924286954,HTC,802w
3325648424390228566,三星,Galaxy Mega 5.8
-6370797462939279799,小米,红米
-1755960671248400420,小米,MI 3
3989002082944800160,小米,红米
6213444119570829784,OPPO,R9
-5494240626213620725,努比亚,Z9
1435673188013767322,OPPO,R2010
-88436837852138599,华为,荣耀畅玩4
-8016068294443143928,魅族,MX5
-2082689060319752256,小米,MI 2S
8172865679131155758,一加,Two
-7440761392241930483,华为,荣耀7i
1124049626472091412,魅族,魅蓝Note 2
4998885075766049775,OPPO,R1C
2806655122771861314,小米,MI 2S
-4933818201764350350,vivo,Y11IW
-165454755525444537,华为,荣耀6
-2835397075361351359,三星,S7898
-76264022207917908,魅族,MX4 Pro
-9163175032129479117,三星,Galaxy S4
-4679112791689677845,OPPO,R7 Plus
-195339951740776151,小米,红米1S
670221252804671640,OPPO,R7
-1789240364409639382,魅族,MX4 Pro
5927310222153068585,三星,Galaxy Note 2
-4013362738046767929,小米,红米note
-8208053642410636197,酷派,锋尚Pro
-8654675403207842569,华为,荣耀6 Plus
-7649295460339152342,OPPO,Find 7
-6369651958913230654,OPPO,R7 Plus
-3370195104194678708,小米,MI 3
-6713368107446913518,索尼,Xperia Z1
-1132897973426645380,三星,Galaxy S3
920774554353062771,华为,U9508
-8995272658520685777,OPPO,R7
653924070008541758,金立,F103
-8821980639202235491,华为,荣耀7
1930679222616844697,三星,Galaxy S3
6455989937021593253,华为,荣耀6
-4234877885885433011,金立,S5.5L
-4901736426476005509,酷派,7295+
-777284190753741033,魅族,MX5
7536059508107726649,魅族,魅蓝Note 2
-666312072736977988,语信,红辣椒
-3438979605550107171,TCL,么么哒3N
-850533273782072348,魅族,魅蓝NOTE
-8886663649936926320,华为,荣耀7
8575056563711175749,OPPO,Find 5
-9127223053433410547,魅族,魅蓝NOTE
-8890168959160137331,小米,MI 1S
1299460135955831808,OPPO,R819T
-7390341252188527909,酷派,大神F1Plus
8484127621185566581,OPPO,R819T
-4480135983108962229,酷派,F2
-2886014478326450948,小米,红米note增强版
-7024601592531706734,小米,红米Note2
1844559902415060491,华为,C8818
-3109135336578854167,魅族,魅蓝NOTE
-2894988809509060705,酷派,大神F1
3306122809714248300,魅族,魅蓝NOTE
7712277979488960112,华为,G610S
673910376105977023,OPPO,R1C
2830352594912285896,魅族,MX5
-3984614158919897586,华为,G7 Plus
-622000680477939974,联想,VIBE X2
9163815543530475793,华为,C8813Q
5000818817874111957,小米,MI 3
522544420932809304,魅族,MX5
484696497732550171,酷派,大观4
4360266150505397739,金立,F303
6619620599471342303,魅族,MX4
5213272213630178937,邦华,TL1000
-1392339852705337766,华为,Ascend P6
7576920973345408798,中兴,N986
-8823411640034264186,华为,Ascend P7
-8499721570034454282,三星,S7568
7183932289987034400,LG,Optimus G Pro
-2581705408300586025,vivo,X5Pro
-6425447496494008766,华为,荣耀6 Plus
774428699021040098,索尼,Xperia Z1
-548822360812046251,小米,红米2
3150365514690599016,三星,Galaxy S5
-6754990268289346031,华为,荣耀畅玩4C
147810624241751433,OPPO,A51
3508922780768659632,酷派,大神F1
3314809315002226996,华为,荣耀3C畅玩版
8725617794541355561,金立,S7
-974869345611292678,OPPO,U705T
8353729540882832443,华为,Mate 7
3091341943165652000,小米,红米Note2
-215330653566033015,魅族,MX2
7862722106021444379,三星,Galaxy S6
1204627681161686968,三星,Galaxy Mega 6.3
3726898845165536536,小米,红米note
-8931442512059999208,TCL,P316L
-6959685249106769167,魅族,魅蓝Note 2
-414809534682881207,联想,A2580
-4085797831698227292,小米,红米Note2
-3414946320405141802,三星,Galaxy Note 2
-2385171820220765919,魅族,MX5
7672313697553587842,OPPO,R1S
8894945029516484116,索尼,Xperia C
2620734840061060472,三星,Galaxy Core Max
-7854206361925916020,vivo,X5Max
2742268324508101618,小米,红米2
-287199963452248947,魅族,MX2
3028687447099536246,魅族,MX3
-5144432761829568059,小米,MI 4
-4685482810830080944,三星,Galaxy Note 3
-5175920109054511488,小米,MI 2S
2915475348416509131,小米,红米2A
3402958967111265203,华为,荣耀畅玩4X
8161905061700019389,OPPO,Ulike2
-6136490605145656060,华为,荣耀7
133830126067416638,小米,红米note
1071817425858683739,OPPO,R831T
-5158626112181413638,三星,Galaxy Nexus
-7488465877603720289,三星,Galaxy Infinite
-1889033480958016238,小米,MI 2
-3133758112921260366,三星,I8268
-327700649001132999,华为,Mate 7
-5246234957162490517,华为,Ascend P6
-738260053450740584,索尼,Xperia Z
2594398282812984333,魅族,魅蓝NOTE
-7813433454220675374,小米,MI 3
-8046166434593734457,OPPO,R7 Plus
-1653759649343716792,三星,Galaxy Note 3
-5016553653062151231,朵唯,T35
-8307819015814331173,三星,Galaxy On5
9051690508593302276,三星,Galaxy S5
2963847755062490681,华为,Mate 7
6129724544560604694,三星,Galaxy S3
318823452588667152,华为,荣耀6 Plus
2750696814978132644,小米,红米1S
8583787202149423357,HTC,Desire 816
5644491958741422931,华为,Mate 7
4853513464591272925,三星,Galaxy Note 2
-8169366866373904565,青橙,N1-Y
-983575271266348054,小杨树,MM1101
-4540290732914426461,联想,A788t
-8138172751017127085,三星,Galaxy S4
8876899797181613851,OPPO,Find 5
7019066677914882962,小米,MI 2S
3802298642217453859,小米,小米4C
1406601938349358519,中国移动,N1
5808257568734368956,华为,荣耀6
-7629209353349500997,vivo,Xplay
3933826638587632239,联想,黄金斗士Note8
363705233620746096,华为,P9 Plus
-3983886191478321140,小米,红米Note2
5518227922342146959,OPPO,R7
-809710826847084359,OPPO,R7 Plus
8879580840679311541,HTC,One
5257676014784024024,魅族,MX5
5902545177218575701,三星,Galaxy Note 3
-2845135410264953522,酷派,大神Note
1907148614988808003,vivo,X5Pro
4494853965367973508,魅族,MX4 Pro
7115263587123296961,三星,Galaxy S6 Edge
2814681345014745896,中国移动,A1
3115280365240446387,华为,荣耀畅玩4
-5680643500918152856,华为,Ascend P8
2003120370772819680,魅族,魅蓝Note 2
-1712473209405409626,华为,Y220T
4381249675308133621,vivo,Xplay
-1457635237398815933,三星,Galaxy Note 2
7592309828967982281,小米,红米note
4560725037393751170,魅族,魅蓝Note 2
-7936334164965419935,华为,C8815
-4096944534708633082,魅族,魅蓝Note 2
8231268301858301910,华为,荣耀畅玩4C
310692551038643252,华为,荣耀畅玩4C
1211322781543471877,乐视,超级手机1 Pro
-2876036734607908,华为,荣耀3C
2863886727404870872,酷派,ivvi 小i
-7739934536871057339,华为,荣耀6
-6959361362592194141,联想,A3800d
-6890509768573119751,小米,MI 4
-3838224846699459133,华为,麦芒4
-681555900458555042,魅族,魅蓝NOTE
8444354165602610850,魅族,魅蓝NOTE
-7507287178334014801,联想,S720i
-9199387261696056828,华为,G620-L75
-5165568793749713599,欧博信,IVO 6688
8798303957874910358,努比亚,Z7 Mini
-3348672961789167113,魅族,MX5
-2562481630997482708,酷派,8715
1553309801927926673,华为,荣耀6
-4967768684303585147,华为,荣耀3C
875482543789249546,三星,Galaxy Trend 3
-2594380023346926641,华为,Ascend G700T
9046316789860744623,OPPO,R820
-8836036608200918557,三星,Galaxy S4
-8836412589766219841,华为,Mate 7
453944179280852185,小米,MI 2S
-6606023954819803898,三星,Galaxy Ace
3208264255962851488,小米,MI 3
8733540013599141475,三星,I8268
-6858753302093312265,三星,Galaxy Note 2
-5442303265852095491,三星,Galaxy Grand 2
-7287103016747306186,小米,MI 2S
-2033804092242122986,乐视,超级手机1
-8595988139604283748,华为,Ascend G7
-6510330425404471271,中国移动,M812C
-201267155260360281,华为,Ascend P8
-376198981899031029,联想,A850+
-4199889675418473427,小米,MI 2
-6999818763760425090,小米,红米note增强版
216561367718999146,三星,Galaxy Note 3
-6994294108099349351,华为,Ascend P6
-2676717028801419572,小米,MI 2S
2026084896324595450,华为,Mate 7
6648931103144409574,vivo,Y33
-2463918376820767475,魅族,魅蓝Note 2
5483467725708289510,华为,麦芒4
-4080437448346948095,三星,Galaxy Tab 3 8.0
-6754745961870946946,华为,荣耀畅玩4X
946752760474698946,三星,Galaxy A8
-8222296895119609823,三星,Galaxy Grand 2
1358344957099855311,小米,小米note
7696556962420937322,小米,MI 4
435050881640646818,酷派,5951
1759178146045384850,联想,乐檬K3 Note
-5038025352377989359,魅族,魅蓝NOTE
-4694210426109655693,vivo,X3L
8111423876139918922,vivo,X5Pro
-6778380705637650152,小米,MI 2
8577319345408268245,华为,Ascend P8
1140166770919222415,小米,红米2A
-6753551815685991462,三星,Galaxy S3
394085616843122873,三星,Galaxy Note 3
8275757291682310550,OPPO,A51
2347992847351709862,vivo,X5M
4613469942537156235,华为,荣耀3C
-2229441252564190769,vivo,X5L
7363432952560195393,小米,红米Note2
-7421458513249815814,酷派,锋尚
-725474691154469381,三星,Galaxy Win
-5861114046598051262,华为,Ascend P7
-4236544189276214539,三星,Galaxy Note 2
747299983643910131,小米,红米note
2559566146704867260,华为,荣耀4A
-7408847387831600333,小米,MI 3
-2461755388681007518,小米,MI 2S
4112232520748712732,小米,小米4C
-7964756197758504510,联想,A789
7851898259841038766,OPPO,R7
4367676540745373677,小米,红米Note2
-324979742063777799,vivo,Y19T
7169482097543615780,华为,Y610-U00
2349653835613801332,小米,MI 4
-5128298002182391516,魅族,MX2
8858582474005003171,OPPO,R7
-6636202811602436965,vivo,X5Max+
5715450724299793337,HTC,M8St
-1223895874870598031,vivo,X5Pro
-2266765257338473451,酷派,Y80D
-6810857703724517996,小米,红米1S
-8233611858063977559,联想,A8-50
4305337247623297642,华为,Mate 7
-847790899176738491,酷派,8720L
430529414268142873,酷派,5891
-3448990946209548049,三星,Galaxy Trend DUOS 2
1927338276166267982,小米,小米note
-978620477963537846,小米,红米2
878068362717250114,小米,红米2
-4968154927622705128,华为,荣耀6 Plus
3247864980207800850,三星,Galaxy Grand 2
5586942651529589850,vivo,X5M
1486094276859350375,小米,红米2A
7962599747590630165,魅族,魅蓝NOTE
5125181467011814830,小米,红米note
-2789939652415326472,华为,P8 Lite
8169864933573101478,魅族,魅蓝Note 2
-6386467066029901198,华为,荣耀6
5780884112927126246,魅族,魅蓝NOTE
-1124436092181622840,小米,红米2A
71477057467713576,酷派,9190l
-4365585324173114570,OPPO,R8205
-3439580543267824161,酷派,大神F2
-4495132705505033884,小米,红米2A
-7965794254001316814,vivo,X5Pro
5242067204483287010,小米,MI 4
-6184714137894601864,HTC,606w
-8403130299077205349,联想,A785e
-5260187854710999189,HTC,Desire 816
6119633138699465083,酷派,8705
-8126789207951937264,华为,Ascend P8
3851929271004177026,联想,A360t
-1853362938629235122,华为,Ascend P8
-139630158024539278,锤子,坚果手机
7616674515283875708,中兴,G718C
197791868448203832,华为,荣耀畅玩4
4019394794123478228,OPPO,R827T
1168462696555447585,小米,MI 3
2782452236848142669,酷派,8720L
-5871785598466184249,小米,红米1S
5094601410502498499,华为,Mate 7
-3045503416199205882,小米,MI 3
-3889768741208880501,华为,Mate 8
-3258613240874469264,华为,荣耀畅玩4C
-5672711529563845346,华为,荣耀畅玩4X
9028631200496452990,华为,荣耀畅玩4C
7120035030062040037,小米,MI 4
-674689192928716821,OPPO,R7
-2557048310888399898,华为,Mate 7
2504643720604204027,小米,MI 2
-3003104221772371613,酷派,F2
-3395863917645842130,三星,Galaxy S6
-1800663659430373862,vivo,Y29L
8490816842193918494,魅族,MX5
-6999664095932122714,酷派,F2
-7306813186448151435,vivo,Y17T
-675393641540404364,小米,红米
-5294735677047275901,索尼,Xperia T
7686281807034209013,小米,红米Note2
-6548549510046253227,语信,红辣椒任性版 Plus
-914044609989260377,华为,荣耀6
-5159739392790874185,魅族,魅蓝Note 2
-2156249255963024913,小米,MI 2A
7963009818788669182,华为,荣耀3C
-2015516781351223148,OPPO,R6007
-3794621441265859613,小米,红米1S
-7088728310164493597,乐视,超级手机Max
6077172201059658788,小米,note顶配版
-296754492654299929,酷派,大神F1
-1648653384437547392,华为,G7 Plus
1769529492554369520,OPPO,R7
8146113897396254796,魅族,MX4 Pro
8992576008426036816,华为,荣耀6 Plus
7495116904927558006,三星,Galaxy Note 4
-864950681407391158,酷派,7296
2570235502422859201,努比亚,Z9 mini
2798615262968731354,小米,MI 4
2384636672126048900,小米,红米Note2
6632736314214052001,华为,荣耀3C
6362662333766376256,小米,红米Note2
-390204586297217027,vivo,X5V
-8768650484595341785,三星,Galaxy S5
-4615506181196316107,华为,荣耀畅玩4
2385458206154950034,OPPO,R7
-2128868563894351853,华为,荣耀6 plus
4297483903458608906,三星,Galaxy S4
-9013473983824330234,魅族,MX3
-3033147135423502902,小米,红米Note2
-504204293409172041,魅族,魅蓝Note 2
1932640388047244994,OPPO,Find 5
820565097132969093,vivo,Y23L
6366886543901374846,华为,荣耀畅玩4C
-7349143880482294139,华为,麦芒3
-8240389148789713079,索尼,Xperia Z
-3517130445535948846,小米,红米1S
-4896183008245867446,三星,Galaxy A7
7944342295236983044,华为,Ascend P7
6398381861204645251,小米,MI 3
-3101182049944653070,小米,红米note
-6631588457237583619,酷派,锋尚Pro
7158593593166259415,酷派,大神F1
8616515043782733422,魅族,MX4
5213253349860560639,vivo,Y27
-6444090527106263724,小米,MI 4
-669622689929829781,三星,Galaxy Note 3
6794756210143385164,vivo,S7I
1514988181865159757,魅族,魅蓝2
-4790122809664291943,酷派,大神F1
-163718028163236414,HTC,Desire 816
-4777377632750981572,联想,A360t
443040246909940063,三星,Galaxy A7
-4530136216827950452,天语,T91
-2246135486052120197,小米,红米2
155221838302164634,小米,红米Note2
3435865812935651394,华为,荣耀3C
1486922187696568522,小米,红米note
6230969246368061868,小米,MI 3
1869577308086557056,中兴,星星1号
-3300175164703540944,华为,荣耀3C
-1245001561786111053,华为,麦芒4
-772970670774663667,vivo,Xplay
6353402235660194646,三星,Galaxy S6 Edge+
8388315060200584558,小米,小米4C
-4227605742296348619,三星,Galaxy A7
7493424475552407566,乐视,超级手机1 Pro
9120489246455346602,小米,红米note
-5835198034446608249,华为,P8 Lite
7718193073324210765,三星,Galaxy Note 2
6044068838027518413,魅族,MX4
7405059191654229268,小米,MI 3
-2494568083190040417,小米,MI 4
5442936183260999545,华为,荣耀畅玩4X
-5419804010137300858,优米,R1
-896498862564040077,三星,Galaxy Grand Prime
3280320011547812888,HTC,One M8
-8483567177229750823,三星,Galaxy Mega 5.8
3314317412967323284,vivo,X710L
-3184694154190395234,华为,荣耀6
-3735141233348568838,小米,MI 4
2354906477328959425,OPPO,R7
-3623252993681266445,小米,红米2
-4328212603225126163,小米,红米2
-6210854119502906148,魅族,魅蓝2
-2453003401094921267,三星,Galaxy Note 3 Lite
4441208516898217159,小米,红米2
-2883755997604957132,一加,Two
-7910129248571351679,OPPO,R8205
-1667883316569530587,小米,MI 4
4901819865892194498,OPPO,A31
-2408263279117828222,vivo,X5V
29425213460485226,华为,荣耀7i
1305107981219544366,小米,MI 3
-1452506584703680240,小米,红米note
4009374498770680104,三星,Galaxy Mega 5.8
-2043403029635892832,OPPO,R7
2643377472539876301,优米,R1
-4411535110282463796,魅族,魅蓝2
416043720231253574,酷派,5216D
2132520223343784410,小米,MI 2S
922385572912502853,酷派,大神F1
-2669883730831003780,OPPO,6607
-1741776672703415180,酷派,8730L
3662094305372706080,华为,荣耀畅玩4
3105619750774730306,华为,荣耀畅玩4X
-6745139927913901691,OPPO,R7 Plus
-806643658243723414,小米,红米note
-6378090103841575356,华为,荣耀畅玩4X
8613303317924809483,金立,ELIFE S5.5
-225289056907657549,vivo,Xplay
2463613448118965676,OPPO,R2017
1677109664769346643,联想,A320t
3749323969267710363,华为,荣耀6
-4387747648535066702,小米,小米note
-6706746441427133291,小米,note顶配版
-2506955226896271806,小米,红米2A
-5483773495988831749,三星,Galaxy Note 2
1128686244868006864,小米,红米2A
1562585698518154602,OPPO,R1C
6379073851571000013,OPPO,R7
-6033534457253671865,华为,A199
7572662219483009374,华为,荣耀畅玩4X
8696313689479618447,vivo,Y23L
486319483866404311,小米,红米note
8672289129648371279,金立,ELIFE S5.5
-6756863783863009972,魅族,MX4 Pro
-5883302355980421847,三星,Galaxy Note 3
-4304172523321628127,华为,Mate 7
-2555621235206554577,索尼,Xperia C
-3671628165756226549,三星,Galaxy S4
5657594918182742677,小米,MI pad
-1381278042260631030,OPPO,A31
4252011176544931244,小米,MI 2
-118990468425236681,小米,红米
-7325084558324920263,OPPO,R827T
4501797718793749363,金立,F103
419009205464509546,OPPO,R821T
-2673801905089714211,魅族,魅蓝NOTE
-7813215296962526874,小米,红米2A
690220434160138921,小米,红米note
-1836337896204986809,小米,小米note
-3304075627449737416,小米,红米Note2
1908216757520879466,三星,Galaxy Note 3
4951636319680157515,小米,红米1S
-3924202746573116560,华为,荣耀7
264605243546135042,魅族,MX5
-3586675709420232278,vivo,S7
8087051474883595330,三星,Galaxy Note 2
3981936122238942402,华为,Y635-TL00
4356450851191749240,小米,MI 2S
7686452154798169671,小米,红米2A
8144335619592788740,小米,小米4C
653873737705601784,小米,红米note
-5592563909777550000,vivo,X3T
7474894259572272931,魅族,MX3
-5082995123866050766,小米,MI 2S
-2680682926305647763,魅族,魅蓝NOTE
1955557247564825291,OPPO,R7
3741392140702590504,海信,U980
5779013029313250350,小米,红米Note2
-2229268506044040533,vivo,Y20T
477748727697999212,华为,C8817L
3831296562935163628,三星,Galaxy S6 Edge
3787244838117709742,小米,红米note
2289137607402699670,美图,M4
5632954536535893596,魅族,MX5
3012101383831426267,小米,MI One Plus
-7683090799821951262,三星,S7568
-1072840443277679831,金立,GN700T
7960958502912349140,魅族,魅蓝
191335255742295090,酷派,8720L
1656623267596117673,小米,红米2A
-4374383792374686569,三星,Galaxy Note 3
325603132709896527,华为,G510
80935662153622052,vivo,Xplay
2335695308523603204,三星,Galaxy A5
583157140721431142,三星,Galaxy Grand
-781220878778207491,天语,Touch 3
4176372996009897913,vivo,Y927
1496990577528638219,OPPO,R1S
3102658670853845197,OPPO,R7
-9150058871674889191,OPPO,R7
-8422352656997059158,小米,红米2
-4243179653348103144,华为,荣耀6
4509752415375444155,小米,红米Note2
748495179542223645,金立,E8
7375964610446889878,联想,联想黄金斗士S8
-4161830452448935348,魅族,MX5
9186249769346227532,华为,Mate 7
4290390749684394976,三星,S5830I
8475478969474470460,OPPO,A51kc
7442750804443723879,华为,荣耀6
-4679452109516081595,魅族,魅蓝Note 2
5922962845416107007,华为,荣耀6
-3081313742337325737,索尼,Xperia U
-7138184573379273205,酷派,大神Note3
8192149164401522945,小米,红米1S
300240004721569171,小米,红米note
7020849857290364955,魅族,MX3
950540645651248345,华为,荣耀3X畅玩版
-8260198696544118583,小米,MI 3
-2219910423406595968,魅族,MX4
1213662928186613668,华为,荣耀6
63033351621382155,小米,红米1S
-4360365659844187116,三星,Galaxy S4
1671857133148049746,小米,小米4C
904606072567016619,华为,荣耀畅玩4X
-49113150290965782,中国移动,N1
-1116463267728882515,三星,Galaxy Grand 2
3686788430051965120,小米,红米2
-3544010379353102707,华为,荣耀7
-7687993171563081653,vivo,Y3T
-4701027398406018407,华为,荣耀X2
5574129455697491268,三星,Galaxy Grand DUOS
9161618489439468814,联想,A628t
-7663711905602333867,魅族,魅蓝2
2364735692203691777,小米,红米note
-3261685451114813237,三星,Galaxy S4
-1899834700663634808,小米,MI 2S
-8819022631040036390,华为,B199
-3616075541935513648,vivo,S7I
-5177187372006622806,OPPO,R7 Plus
5219269199584146474,vivo,X5SL
-1344772166431792297,华为,Ascend P8
-7712189025353640444,华为,G521
404491101053729532,联想,s820e
-6082610194887033524,小米,红米Note2
-2519438407508945412,小米,MI 4
4178112480296615853,华为,荣耀6 Plus
-6773105673280456512,华为,荣耀6 Plus
-6630698488239481783,小米,小米note
5023323619912964248,三星,Galaxy S4
6583081517925806084,HTC,Desire 820
-4934001500676987907,小米,小米4C
5122236237995609623,小米,MI 2C
-6692578027269839855,索尼,Xperia Z
-3626919931106654495,三星,Galaxy Note 2
2196818490702265723,华为,荣耀4A
-7079764439687731677,乐视,超级手机1
-664928663058800739,小米,MI 3
-6060884444275157744,小米,MI One Plus
5563522700802592425,酷派,大神F2
3260535108069168395,三星,Galaxy Core Prime
569440790506345767,小米,红米2A
5505958431422404491,三星,Galaxy A7
-2600741373802851037,三星,Galaxy A7
4623133030259083282,华为,荣耀7
6060035615241863882,小米,MI 1S
-965832149604130736,小米,红米note增强版
-5671122461106726884,华为,B199
9087104907316415504,小米,红米note
-2061365642319844090,华为,荣耀6 Plus
-2352427046858084425,华为,Mate 7
-4449121449988232896,OPPO,A31
6219155041113124406,小米,小米4C
-3712983688250006399,华为,G730-L075
-8209285251940121320,vivo,Xplay
-3044016954240276117,语信,红辣椒
-3217274850084354680,华为,G628
6271393518669730961,酷派,7236
-3914117741270750190,TCL,么么哒
-4263127606657957618,华为,荣耀畅玩4C
-8981017508709791162,vivo,Y13L
-8588321404722684329,努比亚,Z9 Max
-5845683284769746228,华为,P8 Lite
6443932011150731384,OPPO,R7
1745301903427747427,酷派,8195
-1257561040074226481,华为,荣耀畅玩4C
-5481282023008540551,小米,MI 2S
-8270258081042007593,语信,小辣椒 4
9221114774124234731,乐视,超级手机1 Pro
-4398335530699924076,华为,Ascend P7
996058133418507594,华为,荣耀畅玩5
1781441520220007429,梦米,P6
5371847614880385070,魅族,魅蓝Note 2
7792542517181530782,华硕,飞马
-3352394593103196021,vivo,Y13T
2311518596062063864,OPPO,R7 Plus
321241488645305133,华为,Mate 7
4142114991212826637,金立,F103
6779609022725382004,小米,红米Note2
2125616204242964333,华为,Ascend P6
-6485557983411906290,魅族,魅蓝2
5726346568827366987,OPPO,1105
4531441330681272017,三星,Galaxy S5
-4345383793000780375,魅族,魅蓝Note 2
-7171205824710237880,酷派,F2
3933164827489900236,小米,小米4C
-6830193883889821722,小米,红米2A
-6612318359281415533,小米,红米
-8121064061972939162,三星,Galaxy S5
-1652709432972437797,魅族,MX4 Pro
1563148496283375854,海信,T820
5015885514388144045,小米,MI 3
7494575281236357157,三星,Galaxy Note 3
-2727602663548385068,联想,乐檬K3
-3698789544268682276,华为,Ascend P6
-7802493868767766564,魅族,MX3
4002939280168481401,金立,F103
-5989793380412646744,vivo,X5M
-7344311137998861238,小米,小米4C
6683674078792285051,三星,Galaxy Grand 2
6139255377834764222,小米,小米note
1130283102032351650,HTC,One E9
-7850877997125159516,乐视,超级手机1
-6763037444124462763,HTC,T328w
5045884076703511254,华为,麦芒4
-6116923511328495137,小米,红米2A
5135861214767540466,小米,MI 4
2647803781499451551,小米,红米
3201924402163842018,三星,Galaxy Note 3
-887233401971661551,华为,Ascend G6
8316288324710764271,vivo,Xplay
-6602648234458709939,金立,E6T
892596072210911252,索尼,Xperia S
-5724111846082636119,华为,荣耀3C
8484337641045107393,小米,MI 3
-8102242216507358682,小米,MI pad
-2651747853753349415,小米,MI 4
-607137593148156933,小米,MI 4
3023100789580682456,金立,S5.1Pro
2688921825535743144,HTC,Desire 816
-3357506721688664445,OPPO,R5
-8879105742965446465,小米,红米note
4224514136436914627,vivo,X3V
3197274525679697137,金立,V183
3842637674117152581,三星,Galaxy S5
-8199784633341807407,三星,Galaxy Grand DUOS
-8822257524176060416,金立,E5
543017960273462876,华为,Ascend P8
-8089137316660754309,三星,Galaxy Mega 6.3
5620504691463785643,vivo,Y17T
8195078609204744487,vivo,Y18L
-7936235684115565972,小米,MI pad
6895162730590542496,三星,Galaxy A7
-2458232294222567044,酷派,F2
-5662001849237910579,努比亚,My 布拉格
2327708201167186440,乐视,超级手机1
8419925054146104072,三星,Galaxy A7
-2858862265214903721,OPPO,R7 Plus
-3332514507722059569,魅族,魅蓝NOTE
8709663271833775121,小米,小米4C
