device_id,gender,age,group
9205574812124902689,M,53,M39+
7983590790493750808,M,53,M39+
-6221574700074289359,F,25,F24-26
3484136078624886208,M,31,M29-31
7450203458333090367,F,21,F23-
-6546694086267626907,M,22,M22-
8451048210552929882,M,20,M22-
6508742164866262030,M,31,M29-31
-5967364142662452392,M,31,M29-31
4504238316538043397,M,29,M29-31
-4411210164346170755,F,31,F29-32
2951390910651816478,F,44,F43+
-8782187520381122075,F,44,F43+
-3717966205342977995,M,39,M39+
8159031345674693149,M,34,M32-38
2966957952566062033,M,47,M39+
-1825952527360837117,M,47,M39+
-4494075392375804190,M,47,M39+
684839515644034756,M,26,M23-26
-2638631610946898850,F,28,F27-28
-5868032069748756493,M,20,M22-
-8140386239631522617,M,56,M39+
2017797535199171702,M,31,M29-31
-7086249755730595768,M,31,M29-31
-2964790966044754340,F,20,F23-
-776549824777380235,F,29,F29-32
-558752947580979985,F,33,F33-42
-9062586726673739440,M,26,M23-26
-7764383666459508040,M,40,M39+
3398569345870445682,M,30,M29-31
-4712594715129889799,M,47,M39+
1076024808402402897,F,45,F43+
-4536578093370275350,M,23,M23-26
-3139213190647208346,F,25,F24-26
6878397232205658946,M,38,M32-38
4648628507947451856,M,19,M22-
-4743938368629243349,M,25,M23-26
-3255790212461932467,M,27,M27-28
-528059612458720912,F,21,F23-
1467483845896738254,F,25,F24-26
-1923022664173341228,F,23,F23-
2888626185789902358,M,46,M39+
8529228909337332269,F,30,F29-32
6545104341606055621,F,30,F29-32
-5694367924398168920,M,48,M39+
6677578108391549769,M,21,M22-
-1797389143558373783,M,36,M32-38
6073136494353169594,F,27,F27-28
7784545565592479605,F,28,F27-28
4449052136016217334,M,25,M23-26
-7066451879555245071,F,30,F29-32
5587301006870425464,M,35,M32-38
7392255236937782910,M,28,M27-28
-7849561104446822356,F,24,F24-26
-4649519206433415755,F,24,F24-26
-3117551530989545595,F,25,F24-26
-8823498076354311633,M,28,M27-28
8002734324988622615,M,36,M32-38
-1853687320191053955,M,36,M32-38
7160248577947039927,F,23,F23-
-5860970012703040356,F,30,F29-32
7049824362267771818,F,30,F29-32
-1430394208121515885,F,39,F33-42
-9053216679537353827,F,59,F43+
-8992041621116171028,F,33,F33-42
-4028010266151745607,M,38,M32-38
-5505579648204951849,F,20,F23-
-6855665802150937113,M,23,M23-26
1790028652134418142,F,30,F29-32
3202194132701922718,F,33,F33-42
6506149356637205229,M,31,M29-31
-5161122618328741268,M,26,M23-26
-6117191166997831705,M,32,M32-38
-3104125915294954978,F,59,F43+
-7041594317508043359,F,59,F43+
-6645810317466923832,M,20,M22-
4500630460699962063,M,26,M23-26
-5152179692631066942,F,25,F24-26
-7479119740201890243,F,21,F23-
-1977113884307951996,M,20,M22-
5363271503853188960,M,31,M29-31
3523768658039338622,M,25,M23-26
3949955298864348001,M,23,M23-26
6404570907989099501,M,22,M22-
696703728314359054,M,43,M39+
5259336734221904165,M,27,M27-28
8092780479065626075,F,56,F43+
-5982261057692150658,M,32,M32-38
3113210805484704945,M,29,M29-31
11633905353656765,M,29,M29-31
4683053682547690669,M,29,M29-31
5756385158527203182,F,29,F29-32
1398609305445666902,F,26,F24-26
-4607448534527339000,M,26,M23-26
-546437265573368164,M,25,M23-26
-9056870275572728773,M,25,M23-26
-2424047485925702819,M,48,M39+
-1391422761970035085,M,40,M39+
7827033605639726186,M,27,M27-28
-6298500488389162926,F,19,F23-
6406570036370669308,F,30,F29-32
-8179229041217078582,M,30,M29-31
8579451408037965599,F,31,F29-32
-7575070700584749360,M,52,M39+
-7282613697691155895,F,35,F33-42
-8980986774737196078,M,23,M23-26
-5127800531173612802,M,22,M22-
2499806379683389580,M,35,M32-38
-3901297792282475885,F,48,F43+
-5168406035506425885,F,25,F24-26
1262751207280885955,F,25,F24-26
8865035208174197837,M,24,M23-26
-3985138755401753661,M,21,M22-
-8167786998992613248,F,28,F27-28
-697108317452424208,M,20,M22-
-5007632984157787283,M,37,M32-38
-2250303427592095902,F,28,F27-28
5682447442811986816,M,36,M32-38
-5759300606887101750,M,30,M29-31
183316138615675181,F,21,F23-
-2872486209389944550,F,27,F27-28
-7360811956007866482,F,27,F27-28
-1255620300143686080,F,21,F23-
5093047298449913231,M,51,M39+
2967070796571977450,M,33,M32-38
8384377185329871208,F,27,F27-28
3678466402179624021,M,35,M32-38
-7877161315583587614,F,19,F23-
4126179098234657060,F,19,F23-
-5980608539756405535,F,19,F23-
1503321663588653173,F,19,F23-
-8322119955275642020,M,31,M29-31
-4148190439110753267,M,29,M29-31
-7223862552776304839,F,20,F23-
-7197800585543746718,M,32,M32-38
-3915804622733349802,M,47,M39+
3180680686073727937,F,22,F23-
8996398108827020148,F,26,F24-26
-5223061956031388670,F,25,F24-26
-3858053764753201017,F,22,F23-
-7204083405604618244,F,22,F23-
-2242639980705292715,F,22,F23-
2286312806185948826,F,22,F23-
1545706822953166731,F,22,F23-
-5395116088724398727,F,22,F23-
-90757895115723247,F,22,F23-
-3334108545267266935,F,22,F23-
-6654673665275268477,M,31,M29-31
3657653996886348975,M,51,M39+
5193059052683901646,M,51,M39+
315231766151952379,M,51,M39+
-8863075420829192089,M,22,M22-
8385834910634592838,M,30,M29-31
-8499721570034454282,M,50,M39+
2306485180275812320,M,50,M39+
-5596877636163223238,M,50,M39+
2827718199565936922,M,31,M29-31
8716647209548177047,F,27,F27-28
-4199904260606774968,M,25,M23-26
3011944483970349306,M,22,M22-
-8961184005750348257,M,29,M29-31
-5156688678191838604,M,29,M29-31
-1950376728434846296,F,23,F23-
2938960698021906841,M,35,M32-38
-1062014717054633040,F,22,F23-
-5688096889862268027,M,27,M27-28
4498289737942710558,F,30,F29-32
-5249756187573654486,M,23,M23-26
-6325932599069098151,M,29,M29-31
-244465279614718278,M,26,M23-26
-3374683623677581089,M,26,M23-26
-1696804822469246566,M,28,M27-28
-2290593578900880601,F,29,F29-32
2850755860481551983,F,26,F24-26
-4508098656804498979,F,27,F27-28
-5129735901116940977,F,27,F27-28
-5312522900879355146,F,27,F27-28
9041640871208954339,F,27,F27-28
5908360955134919964,M,20,M22-
1182656162549555985,F,32,F29-32
3367160699500942045,F,32,F29-32
4436965528432513772,M,48,M39+
-8001029363829534137,M,23,M23-26
3692930056739218394,M,23,M23-26
593717470479579869,M,32,M32-38
843181157392869757,M,31,M29-31
-2873332625805259372,F,21,F23-
-3781305023907486011,F,21,F23-
-2987056063529524480,F,22,F23-
-5606647808779172667,M,22,M22-
5133810461408580410,M,22,M22-
-619306042496810983,M,35,M32-38
8896420980005757356,M,26,M23-26
5823398981266293618,M,46,M39+
7404275271116470864,M,46,M39+
662311255649036830,M,46,M39+
1372640414236730858,M,46,M39+
4044975547999430138,M,21,M22-
483804230138159362,F,64,F43+
7143380676958578340,M,21,M22-
3180065447231246799,M,31,M29-31
-6387670659582810422,F,28,F27-28
1154044525780822328,F,28,F27-28
-8577080855497815549,F,54,F43+
-6643752403864849648,F,47,F43+
-2576813237708351171,F,47,F43+
-8850778837077933940,M,47,M39+
5360417453979143645,M,40,M39+
5884300358632610635,M,24,M23-26
-5493701000510708125,M,44,M39+
5704762259252646133,M,44,M39+
-8986855340863129340,F,19,F23-
-3794621441265859613,M,63,M39+
-2631153722959911345,M,20,M22-
6816313491742285155,F,20,F23-
-1666214655432214471,F,34,F33-42
-4981542537404664777,M,25,M23-26
-3957335834219971210,M,25,M23-26
7593634508685226266,M,25,M23-26
-2320584592986134688,F,32,F29-32
-2107238946126227213,F,40,F33-42
-699355305246040877,F,65,F43+
2021674824050668064,F,75,F43+
-8272384362971050678,F,46,F43+
-4071350968065044074,M,32,M32-38
-3605994714085915939,M,29,M29-31
6368425410398406690,M,46,M39+
7690261349530060632,M,21,M22-
555435510290665176,M,47,M39+
5014215195618849886,M,30,M29-31
-2177934278058910240,M,22,M22-
8887505578839786184,M,22,M22-
-4283416240696514511,M,51,M39+
-2421797120121900695,M,25,M23-26
-5004740512829819609,F,21,F23-
3200064603687331822,M,31,M29-31
-7506118974098180604,M,20,M22-
-3625646381126814524,F,30,F29-32
773433929350710303,M,21,M22-
785224901455962877,F,57,F43+
-8079631072950953124,F,57,F43+
-4221316917149345027,F,57,F43+
3627696065019495535,M,24,M23-26
-3284199999970652724,F,57,F43+
-6423849089947124409,F,57,F43+
1450419802735382848,M,26,M23-26
972554998310504042,M,26,M23-26
-5131514672857279922,F,57,F43+
3908055296248150944,M,57,M39+
-536603572640711468,F,56,F43+
9127331739283531098,M,56,M39+
-224305312858121378,M,22,M22-
-7137644614871452665,M,22,M22-
-1526999890488660241,M,22,M22-
-2049288111877525210,M,22,M22-
4399810117625064400,F,56,F43+
3730216905262581645,M,56,M39+
-803817644958398739,M,56,M39+
8701624762773231051,M,44,M39+
5869686561444080219,M,52,M39+
-759313929012512166,F,44,F43+
-4649151069693356250,F,44,F43+
2345381081167309412,M,44,M39+
2656088377365433165,F,44,F43+
-5915327823586675789,M,44,M39+
-7166310500235915693,F,44,F43+
7733457520128580167,F,44,F43+
-4228145818664215359,F,83,F43+
-1443794855702916746,M,44,M39+
5166175935601477648,M,44,M39+
-7404688769374537070,M,44,M39+
-7483113751836010624,M,44,M39+
-5184843826620503310,M,22,M22-
-1107153154885633399,M,44,M39+
7281250708756082352,M,44,M39+
3544838972616009731,M,43,M39+
4001657750142859167,M,29,M29-31
-632620190411845102,M,27,M27-28
7470211366732575070,F,43,F43+
3356904443651104852,F,43,F43+
-2830129258635137776,M,43,M39+
8345002638397005193,M,55,M39+
8356164004421357670,M,25,M23-26
8981131941568065472,M,75,M39+
6728109405628610110,F,25,F24-26
3941671312577932051,M,25,M23-26
-1907114297726618581,M,25,M23-26
1973149369309217135,M,25,M23-26
2966899702047022768,M,25,M23-26
-8897715501479050211,M,25,M23-26
7649302820481554908,M,25,M23-26
-2218581543832516169,M,25,M23-26
-9064324791203619267,F,25,F24-26
4022281972143709814,M,25,M23-26
2268283036863721316,M,25,M23-26
-4956978573182424983,M,25,M23-26
49371973777423599,F,25,F24-26
-431061525189744159,F,25,F24-26
9103043935566931906,F,25,F24-26
8772308939581856462,M,25,M23-26
-4020407561468121917,M,25,M23-26
4116044872531764046,M,25,M23-26
-1662075008953432905,M,25,M23-26
4704405564803304100,M,25,M23-26
-5425440245273595891,F,25,F24-26
7763797764657750221,M,25,M23-26
1002034889857866715,F,25,F24-26
2643257095028781862,M,25,M23-26
6798782678132971613,M,25,M23-26
5750446929959347500,M,24,M23-26
4775728949212843273,F,18,F23-
8126606220102693744,M,39,M39+
9200679916366695310,F,21,F23-
5025679598599347799,F,24,F24-26
8418512965341048676,F,24,F24-26
851418343802444129,F,24,F24-26
-5710311637711189212,M,24,M23-26
3841974153572807537,F,24,F24-26
-256205662731973382,M,24,M23-26
-4524877080598539370,F,24,F24-26
89271849594956830,M,24,M23-26
3895293115168561981,M,27,M27-28
1593667539585725103,F,24,F24-26
-2401569002275298590,F,27,F27-28
-3713067492944620368,F,24,F24-26
2391828875741241040,M,24,M23-26
-2172929291589018044,M,55,M39+
-5078684230257936066,F,66,F43+
-1716362791021274581,M,44,M39+
7983530959290904780,M,44,M39+
-5964490061431450714,M,44,M39+
2490762697130348328,M,20,M22-
951719825964431680,F,39,F33-42
3342644682229948889,F,84,F43+
-4361060030277914551,M,62,M39+
7883937606403505080,M,24,M23-26
-6293984736310863331,M,35,M32-38
-8434713546862164717,F,41,F33-42
-2927960084788437783,F,40,F33-42
-7344060563154038212,M,36,M32-38
4694182952048320305,F,20,F23-
906822148997926473,M,20,M22-
-4909552683096420831,M,33,M32-38
-8870725228944591313,F,39,F33-42
4392432435480409215,M,26,M23-26
-7323481300218843602,F,28,F27-28
-7881159803067742593,M,19,M22-
-7534991297709433467,F,41,F33-42
-1721491393999133624,F,27,F27-28
-1758033450703284218,F,34,F33-42
8999303022616386427,M,34,M32-38
116111963855960918,F,40,F33-42
-6041392434412071187,M,40,M39+
3754551714256366459,M,33,M32-38
7601108005385645545,F,33,F33-42
8167956231915488914,F,23,F23-
8117042279863734030,F,27,F27-28
-7421202987088450355,M,40,M39+
2585864470464205986,M,20,M22-
9146691454352188759,M,40,M39+
-5256199454336858852,M,42,M39+
7464847674198383022,M,42,M39+
-1090821885195913917,M,42,M39+
1777816564100134786,M,42,M39+
-2054358209078692475,M,42,M39+
4750289264301449870,F,40,F33-42
6663736823985248177,M,40,M39+
-6947588624279769963,M,40,M39+
3400009279868159541,M,40,M39+
-2284322414809839095,M,34,M32-38
1787043754512348009,M,34,M32-38
-6498774318024361507,M,34,M32-38
-1105903898773041217,F,24,F24-26
556898101850442257,F,34,F33-42
4443639906042815140,M,34,M32-38
-5912023769505692012,F,34,F33-42
5912059292354489826,M,41,M39+
1001885669847667355,F,34,F33-42
75791666391881995,M,41,M39+
5646092539748954536,F,34,F33-42
1798338763078124517,F,41,F33-42
9215696145318804807,F,34,F33-42
-7631935032283101777,F,41,F33-42
9147417937190848970,M,34,M32-38
3271538568457312072,M,34,M32-38
1758917054379805511,F,41,F33-42
-5118148896727238296,F,41,F33-42
-290040646156334881,M,41,M39+
4379618037553455413,M,41,M39+
4453208097210235870,M,41,M39+
-165233676076779755,M,41,M39+
-8232890993349998668,F,41,F33-42
-2012385067602328289,F,34,F33-42
-6272289855918190314,M,34,M32-38
5055514501413869622,M,41,M39+
1310735983994918541,M,41,M39+
-4963860390977646312,M,34,M32-38
-2249124556814075117,F,41,F33-42
-1834664310471346085,F,40,F33-42
-8491859309917749605,M,21,M22-
-5517435139082712340,M,40,M39+
-5038025352377989359,M,40,M39+
-1095662025618278627,M,40,M39+
2927954926892391846,F,40,F33-42
5425942611283122240,F,62,F43+
8851552745122128324,F,25,F24-26
501593441780066077,M,35,M32-38
6926837676985338692,M,36,M32-38
6822925541668979649,F,62,F43+
-2547654261663447615,F,52,F43+
-7168069161959174132,M,29,M29-31
-7653040616820708406,F,25,F24-26
2672928858170991808,M,33,M32-38
4330277502505933893,M,37,M32-38
2332027823891256348,M,37,M32-38
-7002205593728576215,M,37,M32-38
701046959855880352,M,63,M39+
5339067166073936778,F,62,F43+
7239124531740244650,M,35,M32-38
5753296285065693466,F,62,F43+
5317843922758056841,F,62,F43+
-1320509306132067039,M,28,M27-28
4055851635822493137,M,28,M27-28
2254308987237601638,F,28,F27-28
-3636438210269915846,M,62,M39+
-9032885578656412531,F,62,F43+
-986406922334680919,M,37,M32-38
8305074702941008766,F,27,F27-28
-2487247825345633496,F,27,F27-28
25998715140835504,F,27,F27-28
705108602812513426,M,27,M27-28
-668498818061391746,M,76,M39+
6637159323700772167,M,76,M39+
-4968406219995485033,F,76,F43+
-383413323314420005,F,76,F43+
-3547120562707291053,F,76,F43+
1344851753925590889,F,76,F43+
-8062850845468116991,F,76,F43+
1604657008397666408,F,76,F43+
-2695101927184582547,M,76,M39+
-8491351409565119241,F,76,F43+
4624418486183194732,M,76,M39+
2027955016934169543,F,76,F43+
3065973665589420711,F,63,F43+
3237103768822619584,M,63,M39+
8006739344249583991,M,63,M39+
4947635388250339212,M,63,M39+
-4660000179102455499,M,63,M39+
-702204127726467249,M,63,M39+
-5601640412627161094,F,63,F43+
7758579180564213742,M,63,M39+
-4719470079128045163,M,41,M39+
3385449245383096670,F,63,F43+
-1940646826791103347,M,41,M39+
-2010290725953329678,F,83,F43+
2527632178713283045,F,83,F43+
-6457291980402692153,M,25,M23-26
9003390463520274000,F,81,F43+
5771768567455503601,M,63,M39+
-1269347999196661121,F,80,F43+
9073944727630147699,F,79,F43+
-6134286072321008596,M,79,M39+
5574129455697491268,F,78,F43+
7453851741197203260,F,77,F43+
1111201481227740806,F,77,F43+
-5701918257450645635,F,63,F43+
-1774065582515041499,F,74,F43+
-2712652838186759390,M,63,M39+
-8819233951896730049,F,62,F43+
2890935094890821920,F,62,F43+
9067679225507438842,M,29,M29-31
-3354075183220234239,F,31,F29-32
8617667946743748637,F,67,F43+
-641499781056989425,F,31,F29-32
904942246704100161,F,31,F29-32
-8000746980721253698,M,31,M29-31
-4441265558095187586,M,31,M29-31
-2298108472586345599,M,31,M29-31
-210442210510827507,F,31,F29-32
-3131478453799205103,F,34,F33-42
7711582367307599303,M,30,M29-31
-8993614229524855226,F,30,F29-32
-9207349534286200487,F,30,F29-32
-6616180652930359865,M,30,M29-31
7927441480162240103,M,30,M29-31
2895643685483277623,M,29,M29-31
7358303467134026796,M,29,M29-31
-9038481647917111780,F,46,F43+
-7718315819265971899,M,29,M29-31
7221458736378351346,M,23,M23-26
-7115588784938777652,F,27,F27-28
-9120934848160082496,F,29,F29-32
2869831973288103087,F,46,F43+
7149319498029627523,F,29,F29-32
-5534179636543929798,F,29,F29-32
1627536878315755736,F,29,F29-32
-4982780478561843350,F,35,F33-42
-7926779112486381154,F,29,F29-32
-9209340090136128518,F,29,F29-32
-3385849910825246878,M,13,M22-
-1281102912776838394,F,20,F23-
-3833837329173246306,F,28,F27-28
8282118324205261037,F,28,F27-28
-7286894845584695146,F,68,F43+
5178135872634331456,M,28,M27-28
5439627376969001682,F,89,F43+
-9162073465722795020,M,87,M39+
-2804955704990741286,M,87,M39+
-3947154969460631263,F,68,F43+
-1076815785624032983,F,68,F43+
-7278838303339120869,M,62,M39+
7442018726581480034,M,68,M39+
-6315595478610462727,M,68,M39+
7991658199858225614,F,68,F43+
-6969353783218495003,F,68,F43+
69566431432960180,F,68,F43+
6265187499775539095,F,68,F43+
2467617983336470035,F,71,F43+
-5871670231138302764,F,68,F43+
-1488553600535393014,M,20,M22-
-3268903131724225302,M,20,M22-
5533080804596190085,M,71,M39+
-1630546577552553680,M,68,M39+
-7607505037416171118,F,70,F43+
-6316498563333601317,F,68,F43+
2739628777019360861,M,46,M39+
6522658220502127246,M,68,M39+
-8483806523748266456,F,68,F43+
6633761378355706758,M,23,M23-26
6825655179475901179,M,68,M39+
-6309372799365052635,M,68,M39+
2188036376077221726,F,68,F43+
-1990991488717712782,F,68,F43+
-8261044013008634372,M,70,M39+
